"key","brand","country","vertical","cost_amt","click_cnt","avg_cpc_meas","search_cnt","sov_meas"
Hotelscombined_Mali_Hotel Citywide,Hotelscombined,Mali,Hotel Citywide,1.1282000000000003,457,0.002468708971553611,8645,0.0528629265471370734
KAYAK_Mali_Hotel Citywide,KAYAK,Mali,Hotel Citywide,33.39229999999999,1703,0.019607927187316496,8645,0.1969924812030075187
Hotelscombined_Guinea_Hotel Citywide,Hotelscombined,Guinea,Hotel Citywide,0.5681000000000002,171,0.0033222222222222234,2998,0.0570380253502334889
KAYAK_Guinea_Hotel Citywide,KAYAK,Guinea,Hotel Citywide,17.186199999999996,731,0.023510533515731867,2998,0.2438292194796531020
Momondo_Guinea_Hotel Citywide,Momondo,Guinea,Hotel Citywide,1.5328000000000002,168,0.009123809523809525,2998,0.0560373582388258839
Hotelscombined_Djibouti_Hotel Citywide,Hotelscombined,Djibouti,Hotel Citywide,0.258,87,0.0029655172413793106,1433,0.0607117934403349616
Momondo_Djibouti_Hotel Citywide,Momondo,Djibouti,Hotel Citywide,0.9867999999999999,120,0.008223333333333332,1433,0.0837404047452896022
KAYAK_Djibouti_Hotel Citywide,KAYAK,Djibouti,Hotel Citywide,10.072199999999999,495,0.020347878787878786,1433,0.3454291695743196092
Hotelscombined_Slovakia_Hotel Citywide,Hotelscombined,Slovakia,Hotel Citywide,14.460300000000005,2503,0.005777187375149822,32106,0.0779605058244564878
Swoodoo_Slovakia_Hotel Citywide,Swoodoo,Slovakia,Hotel Citywide,2.0281999999999996,153,0.013256209150326794,32106,0.0047654643991777237
KAYAK_Slovakia_Hotel Citywide,KAYAK,Slovakia,Hotel Citywide,227.41050000000007,10294,0.022091558189236454,32106,0.3206254282688594032
Momondo_Slovakia_Hotel Citywide,Momondo,Slovakia,Hotel Citywide,16.522799999999997,1609,0.010268986948415163,32106,0.0501152432567121410
Momondo_Mayotte_Hotel Citywide,Momondo,Mayotte,Hotel Citywide,1.2401999999999997,129,0.00961395348837209,1265,0.1019762845849802371
Hotelscombined_Mayotte_Hotel Citywide,Hotelscombined,Mayotte,Hotel Citywide,0.2598,70,0.0037114285714285713,1265,0.0553359683794466403
KAYAK_Mayotte_Hotel Citywide,KAYAK,Mayotte,Hotel Citywide,7.168399999999998,315,0.02275682539682539,1265,0.2490118577075098814
Hotelscombined_Palestine_Hotel Citywide,Hotelscombined,Palestine,Hotel Citywide,1.2418999999999998,278,0.004467266187050359,1899,0.1463928383359662980
Momondo_Palestine_Hotel Citywide,Momondo,Palestine,Hotel Citywide,1.6089,176,0.009141477272727273,1899,0.0926803580832016850
KAYAK_Palestine_Hotel Citywide,KAYAK,Palestine,Hotel Citywide,25.761000000000003,1021,0.025231145935357496,1899,0.5376513954713006845
Momondo_Colombia_Hotel Citywide,Momondo,Colombia,Hotel Citywide,283.70959999999945,22090,0.012843349932095946,232319,0.0950847756748264240
Hotelscombined_Colombia_Hotel Citywide,Hotelscombined,Colombia,Hotel Citywide,177.60069999999942,41121,0.00431897813769119,232319,0.1770023114768916877
KAYAK_Colombia_Hotel Citywide,KAYAK,Colombia,Hotel Citywide,888.6816000000003,71085,0.012501675458957591,232319,0.3059801393773216999
Swoodoo_Colombia_Hotel Citywide,Swoodoo,Colombia,Hotel Citywide,0.311,17,0.018294117647058822,232319,0.0000731752461055703
Hotelscombined_Chad_Hotel Citywide,Hotelscombined,Chad,Hotel Citywide,0.1398,58,0.002410344827586207,890,0.0651685393258426966
Momondo_Chad_Hotel Citywide,Momondo,Chad,Hotel Citywide,0.2878,37,0.007778378378378378,890,0.0415730337078651685
KAYAK_Chad_Hotel Citywide,KAYAK,Chad,Hotel Citywide,3.8195000000000006,168,0.022735119047619053,890,0.1887640449438202247
