device,brand,country,vertical,sov
-1,Swoodoo,Australia,Hotel Citywide,0.0020%
-1,Hotelscombined,Australia,Vacations,11.0553%
-1,KAYAK,Australia,Vacations,0.5025%
-1,Momondo,Austria,Car Rentals,24.5146%
-1,KAYAK,Austria,Car Rentals,0.7282%
-1,Momondo,Austria,Flights,12.1449%
-1,CheapFlights,Austria,Flights,2.3780%
-1,Hotelscombined,Austria,Flights,4.0443%
-1,KAYAK,Austria,Flights,2.4246%
-1,Hotelscombined,Austria,Hotel,5.1385%
-1,KAYAK,Austria,Hotel,1.8872%
-1,Swoodoo,Austria,Hotel,0.1166%
-1,Momondo,Austria,Hotel,0.0742%
-1,KAYAK,Austria,Hotel Citywide,3.8356%
-1,Hotelscombined,Austria,Hotel Citywide,3.9242%
-1,Momondo,Austria,Hotel Citywide,2.1957%
-1,Swoodoo,Austria,Hotel Citywide,0.5255%
-1,Hotelscombined,Austria,Vacations,16.5911%
-1,KAYAK,Austria,Vacations,1.3417%
-1,Momondo,Azerbaijan,Car Rentals,25.0000%
-1,KAYAK,Azerbaijan,Flights,1.8431%
-1,CheapFlights,Azerbaijan,Flights,2.1975%
-1,Hotelscombined,Azerbaijan,Flights,12.0510%
-1,Momondo,Azerbaijan,Flights,0.9216%
-1,KAYAK,Azerbaijan,Hotel,8.3101%
-1,Hotelscombined,Azerbaijan,Hotel,5.0279%
-1,Momondo,Azerbaijan,Hotel,1.1173%
-1,KAYAK,Azerbaijan,Hotel Citywide,10.3396%
-1,Momondo,Azerbaijan,Hotel Citywide,1.6021%
-1,Hotelscombined,Azerbaijan,Hotel Citywide,3.6113%
-1,Swoodoo,Azerbaijan,Hotel Citywide,0.0058%
-1,Hotelscombined,Azerbaijan,Vacations,10.4167%
-1,KAYAK,Bahamas,Flights,2.8107%
-1,Momondo,Bahamas,Flights,0.8629%
-1,Hotelscombined,Bahamas,Flights,5.3748%
-1,CheapFlights,Bahamas,Flights,0.2959%
-1,KAYAK,Bahamas,Hotel,6.1164%
-1,Hotelscombined,Bahamas,Hotel,7.8258%
-1,Momondo,Bahamas,Hotel,0.6677%
-1,KAYAK,Bahamas,Hotel Citywide,8.6869%
-1,Momondo,Bahamas,Hotel Citywide,1.1433%
-1,Hotelscombined,Bahamas,Hotel Citywide,3.1471%
-1,CheapFlights,Bahamas,Hotel Citywide,0.0118%
-1,Hotelscombined,Bahamas,Vacations,25.0000%
-1,KAYAK,Bahrain,Flights,3.7934%
-1,Momondo,Bahrain,Flights,1.1561%
-1,Hotelscombined,Bahrain,Flights,7.3916%
-1,CheapFlights,Bahrain,Flights,0.4986%
-1,KAYAK,Bahrain,Hotel,7.2088%
-1,Hotelscombined,Bahrain,Hotel,5.9659%
-1,Momondo,Bahrain,Hotel,0.8523%
-1,KAYAK,Bahrain,Hotel Citywide,8.3128%
-1,Hotelscombined,Bahrain,Hotel Citywide,2.9614%
-1,Momondo,Bahrain,Hotel Citywide,0.7557%
-1,Hotelscombined,Bahrain,Vacations,22.5000%
-1,KAYAK,Bangladesh,Flights,4.0870%
-1,Momondo,Bangladesh,Flights,1.8241%
-1,CheapFlights,Bangladesh,Flights,0.5226%
-1,Hotelscombined,Bangladesh,Flights,5.3343%
-1,KAYAK,Bangladesh,Hotel,8.0178%
-1,Hotelscombined,Bangladesh,Hotel,8.5799%
-1,Momondo,Bangladesh,Hotel,2.7811%
-1,Swoodoo,Bangladesh,Hotel,0.0296%
-1,KAYAK,Bangladesh,Hotel Citywide,11.6087%
-1,Momondo,Bangladesh,Hotel Citywide,2.2357%
-1,Hotelscombined,Bangladesh,Hotel Citywide,5.1249%
-1,Hotelscombined,Bangladesh,Vacations,16.6667%
-1,KAYAK,Bangladesh,Vacations,1.6667%
-1,KAYAK,Barbados,Flights,6.6429%
-1,Momondo,Barbados,Flights,1.4828%
-1,Hotelscombined,Barbados,Flights,6.4947%
-1,CheapFlights,Barbados,Flights,0.5931%
-1,KAYAK,Barbados,Hotel,5.3834%
-1,Hotelscombined,Barbados,Hotel,6.1946%
-1,Momondo,Barbados,Hotel,0.9218%
-1,KAYAK,Barbados,Hotel Citywide,9.9877%
-1,Hotelscombined,Barbados,Hotel Citywide,2.3971%
-1,Momondo,Barbados,Hotel Citywide,0.8374%
-1,Swoodoo,Barbados,Hotel Citywide,0.0077%
-1,CheapFlights,Barbados,Hotel Citywide,0.0077%
-1,Hotelscombined,Barbados,Vacations,25.0002%
-1,Momondo,Belarus,Car Rentals,25.0000%
-1,KAYAK,Belarus,Flights,4.0000%
-1,CheapFlights,Belarus,Flights,3.8484%
-1,Momondo,Belarus,Flights,2.6969%
-1,KAYAK,Belarus,Hotel,6.7726%
-1,Momondo,Belarus,Hotel,2.1739%
-1,KAYAK,Belarus,Hotel Citywide,5.7592%
-1,Momondo,Belarus,Hotel Citywide,1.3669%
-1,Swoodoo,Belarus,Hotel Citywide,0.0398%
-1,Hotelscombined,Belarus,Hotel Citywide,0.0435%
-1,Momondo,Belgium,Car Rentals,23.9248%
-1,KAYAK,Belgium,Car Rentals,1.0753%
-1,Momondo,Belgium,Flights,3.4039%
-1,CheapFlights,Belgium,Flights,1.6340%
-1,Hotelscombined,Belgium,Flights,6.3643%
-1,KAYAK,Belgium,Flights,1.0880%
-1,Hotelscombined,Belgium,Hotel,7.8024%
-1,KAYAK,Belgium,Hotel,5.6976%
-1,Momondo,Belgium,Hotel,0.3977%
-1,Swoodoo,Belgium,Hotel,0.0058%
-1,Hotelscombined,Belgium,Hotel Citywide,4.6930%
-1,KAYAK,Belgium,Hotel Citywide,6.3409%
-1,Momondo,Belgium,Hotel Citywide,0.7626%
-1,Swoodoo,Belgium,Hotel Citywide,0.0007%
-1,KAYAK,Belgium,Vacations,10.0586%
-1,Hotelscombined,Belgium,Vacations,7.4375%
-1,KAYAK,Belize,Flights,3.6028%
-1,Hotelscombined,Belize,Flights,6.0633%
-1,Momondo,Belize,Flights,1.0105%
-1,CheapFlights,Belize,Flights,0.7909%
-1,KAYAK,Belize,Hotel,6.9444%
-1,Hotelscombined,Belize,Hotel,8.0246%
-1,Momondo,Belize,Hotel,1.2346%
-1,KAYAK,Belize,Hotel Citywide,9.4037%
-1,Hotelscombined,Belize,Hotel Citywide,3.3384%
-1,Momondo,Belize,Hotel Citywide,1.4908%
-1,Swoodoo,Belize,Hotel Citywide,0.0127%
-1,CheapFlights,Belize,Hotel Citywide,0.0255%
-1,Hotelscombined,Benin,Flights,6.3608%
-1,KAYAK,Benin,Flights,0.1923%
-1,CheapFlights,Benin,Flights,0.2457%
-1,Momondo,Benin,Flights,0.1175%
-1,KAYAK,Benin,Hotel,4.5455%
-1,Momondo,Benin,Hotel,0.9091%
-1,Hotelscombined,Benin,Hotel,2.7273%
-1,KAYAK,Benin,Hotel Citywide,3.2225%
-1,Momondo,Benin,Hotel Citywide,0.7034%
-1,Hotelscombined,Benin,Hotel Citywide,0.9360%
-1,KAYAK,Benin,Vacations,16.6667%
-1,Hotelscombined,Benin,Vacations,8.3333%
-1,KAYAK,Bermuda,Flights,5.3077%
-1,Momondo,Bermuda,Flights,0.7692%
-1,Hotelscombined,Bermuda,Flights,9.5385%
-1,CheapFlights,Bermuda,Flights,1.2308%
-1,KAYAK,Bermuda,Hotel,6.1057%
-1,Hotelscombined,Bermuda,Hotel,7.5960%
-1,Momondo,Bermuda,Hotel,0.8173%
-1,KAYAK,Bermuda,Hotel Citywide,10.1727%
-1,Hotelscombined,Bermuda,Hotel Citywide,2.7191%
-1,Momondo,Bermuda,Hotel Citywide,1.0237%
-1,CheapFlights,Bermuda,Hotel Citywide,0.0160%
-1,CheapFlights,Bhutan,Flights,0.9259%
-1,KAYAK,Bhutan,Flights,0.9259%
-1,Hotelscombined,Bhutan,Flights,15.7406%
-1,Hotelscombined,Bhutan,Hotel,7.1429%
-1,KAYAK,Bhutan,Hotel,6.2501%
-1,Momondo,Bhutan,Hotel,2.6786%
-1,KAYAK,Bhutan,Hotel Citywide,8.6982%
-1,Hotelscombined,Bhutan,Hotel Citywide,5.4148%
-1,Momondo,Bhutan,Hotel Citywide,1.7281%
-1,Momondo,Bolivia,Car Rentals,25.0000%
-1,CheapFlights,Bolivia,Flights,1.2954%
-1,Hotelscombined,Bolivia,Flights,4.4318%
-1,KAYAK,Bolivia,Flights,0.6320%
-1,Momondo,Bolivia,Flights,0.8288%
-1,Hotelscombined,Bolivia,Hotel,9.3634%
-1,KAYAK,Bolivia,Hotel,7.6568%
-1,Momondo,Bolivia,Hotel,1.2915%
-1,KAYAK,Bolivia,Hotel Citywide,4.9887%
-1,Hotelscombined,Bolivia,Hotel Citywide,2.9742%
-1,Momondo,Bolivia,Hotel Citywide,2.0343%
-1,Swoodoo,Bolivia,Hotel Citywide,0.0013%
-1,Hotelscombined,Bolivia,Vacations,10.0000%
-1,KAYAK,"Bonaire, Sint Eustatius, and Saba",Flights,3.2767%
-1,CheapFlights,"Bonaire, Sint Eustatius, and Saba",Flights,2.6699%
-1,Momondo,"Bonaire, Sint Eustatius, and Saba",Flights,1.3350%
-1,Hotelscombined,"Bonaire, Sint Eustatius, and Saba",Flights,5.7039%
-1,KAYAK,"Bonaire, Sint Eustatius, and Saba",Hotel,8.8711%
-1,Hotelscombined,"Bonaire, Sint Eustatius, and Saba",Hotel,9.4088%
-1,Momondo,"Bonaire, Sint Eustatius, and Saba",Hotel,0.2688%
-1,KAYAK,"Bonaire, Sint Eustatius, and Saba",Hotel Citywide,6.4711%
-1,Momondo,"Bonaire, Sint Eustatius, and Saba",Hotel Citywide,0.9244%
-1,Hotelscombined,"Bonaire, Sint Eustatius, and Saba",Hotel Citywide,1.8489%
-1,CheapFlights,Bosnia and Herzegovina,Flights,6.9538%
-1,KAYAK,Bosnia and Herzegovina,Flights,4.5915%
-1,Hotelscombined,Bosnia and Herzegovina,Flights,8.6146%
-1,Momondo,Bosnia and Herzegovina,Flights,2.6021%
-1,KAYAK,Bosnia and Herzegovina,Hotel,11.2126%
-1,Hotelscombined,Bosnia and Herzegovina,Hotel,8.2226%
-1,Momondo,Bosnia and Herzegovina,Hotel,0.7475%
-1,KAYAK,Bosnia and Herzegovina,Hotel Citywide,8.4948%
-1,Hotelscombined,Bosnia and Herzegovina,Hotel Citywide,2.3841%
-1,Momondo,Bosnia and Herzegovina,Hotel Citywide,0.8040%
-1,Swoodoo,Bosnia and Herzegovina,Hotel Citywide,0.0787%
-1,KAYAK,Bosnia and Herzegovina,Vacations,6.2501%
-1,Hotelscombined,Bosnia and Herzegovina,Vacations,10.9376%
-1,KAYAK,Botswana,Flights,3.6482%
-1,Momondo,Botswana,Flights,1.3441%
-1,Hotelscombined,Botswana,Flights,6.8356%
-1,CheapFlights,Botswana,Flights,0.4992%
-1,KAYAK,Botswana,Hotel,5.8824%
-1,Hotelscombined,Botswana,Hotel,7.1692%
-1,Momondo,Botswana,Hotel,0.3677%
-1,KAYAK,Botswana,Hotel Citywide,8.6399%
-1,Momondo,Botswana,Hotel Citywide,1.5564%
-1,Hotelscombined,Botswana,Hotel Citywide,3.1482%
-1,Hotelscombined,Botswana,Vacations,8.3333%
-1,Momondo,Brazil,Car Rentals,24.9740%
-1,KAYAK,Brazil,Car Rentals,1.0512%
-1,Hotelscombined,Brazil,Flights,9.8790%
-1,KAYAK,Brazil,Flights,4.2033%
-1,Mundi,Brazil,Flights,2.1873%
-1,Momondo,Brazil,Flights,0.6463%
-1,CheapFlights,Brazil,Flights,0.1361%
-1,Hotelscombined,Brazil,Hotel,11.0932%
-1,KAYAK,Brazil,Hotel,8.8336%
-1,Mundi,Brazil,Hotel,0.3301%
-1,Momondo,Brazil,Hotel,0.0687%
-1,KAYAK,Brazil,Hotel Citywide,14.0000%
-1,Hotelscombined,Brazil,Hotel Citywide,2.3560%
-1,Mundi,Brazil,Hotel Citywide,0.4847%
-1,Momondo,Brazil,Hotel Citywide,1.3721%
-1,Swoodoo,Brazil,Hotel Citywide,0.0005%
-1,Hotelscombined,Brazil,Vacations,14.7322%
-1,KAYAK,Brazil,Vacations,0.8929%
-1,KAYAK,British Virgin Islands,Flights,3.3058%
-1,Hotelscombined,British Virgin Islands,Flights,3.9945%
-1,CheapFlights,British Virgin Islands,Flights,0.3444%
-1,Momondo,British Virgin Islands,Flights,0.2755%
-1,KAYAK,British Virgin Islands,Hotel,4.2373%
-1,Momondo,British Virgin Islands,Hotel,2.1187%
-1,Hotelscombined,British Virgin Islands,Hotel,4.6611%
-1,KAYAK,British Virgin Islands,Hotel Citywide,9.8131%
-1,Momondo,British Virgin Islands,Hotel Citywide,1.1682%
-1,Hotelscombined,British Virgin Islands,Hotel Citywide,2.9595%
-1,Hotelscombined,British Virgin Islands,Vacations,12.5000%
-1,KAYAK,Brunei,Flights,9.6657%
-1,Momondo,Brunei,Flights,1.5988%
-1,CheapFlights,Brunei,Flights,0.3634%
-1,Hotelscombined,Brunei,Flights,3.9244%
-1,Hotelscombined,Brunei,Hotel,7.5292%
-1,KAYAK,Brunei,Hotel,7.0176%
-1,Momondo,Brunei,Hotel,2.4123%
-1,KAYAK,Brunei,Hotel Citywide,12.7969%
-1,Momondo,Brunei,Hotel Citywide,1.7608%
-1,Hotelscombined,Brunei,Hotel Citywide,3.3374%
-1,Swoodoo,Brunei,Hotel Citywide,0.0205%
-1,Momondo,Bulgaria,Car Rentals,25.0000%
-1,KAYAK,Bulgaria,Car Rentals,16.6667%
-1,KAYAK,Bulgaria,Flights,5.0100%
-1,CheapFlights,Bulgaria,Flights,7.6607%
-1,Momondo,Bulgaria,Flights,3.3876%
-1,Hotelscombined,Bulgaria,Flights,7.7817%
-1,KAYAK,Bulgaria,Hotel,9.0561%
-1,Hotelscombined,Bulgaria,Hotel,4.9927%
-1,Momondo,Bulgaria,Hotel,0.9840%
-1,KAYAK,Bulgaria,Hotel Citywide,4.2758%
-1,Hotelscombined,Bulgaria,Hotel Citywide,7.9288%
-1,Momondo,Bulgaria,Hotel Citywide,1.0538%
-1,Swoodoo,Bulgaria,Hotel Citywide,0.0173%
-1,Hotelscombined,Bulgaria,Vacations,13.2530%
-1,Hotelscombined,Burkina Faso,Flights,6.2395%
-1,KAYAK,Burkina Faso,Flights,0.2658%
-1,Momondo,Burkina Faso,Flights,0.2378%
-1,CheapFlights,Burkina Faso,Flights,0.1679%
-1,KAYAK,Burkina Faso,Hotel,7.8571%
-1,Hotelscombined,Burkina Faso,Hotel,5.0000%
-1,Momondo,Burkina Faso,Hotel,1.4286%
-1,KAYAK,Burkina Faso,Hotel Citywide,4.8599%
-1,Momondo,Burkina Faso,Hotel Citywide,1.6792%
-1,Hotelscombined,Burkina Faso,Hotel Citywide,1.9674%
-1,KAYAK,Burundi,Flights,0.6957%
-1,Hotelscombined,Burundi,Flights,3.6087%
-1,CheapFlights,Burundi,Flights,0.4348%
-1,Momondo,Burundi,Flights,0.2174%
-1,Hotelscombined,Burundi,Hotel,8.3332%
-1,KAYAK,Burundi,Hotel,4.1666%
-1,KAYAK,Burundi,Hotel Citywide,6.8744%
-1,Momondo,Burundi,Hotel Citywide,2.1990%
-1,Hotelscombined,Burundi,Hotel Citywide,1.7933%
-1,Momondo,Cabo Verde,Car Rentals,27.5000%
-1,CheapFlights,Cabo Verde,Flights,8.8208%
-1,KAYAK,Cabo Verde,Flights,5.2102%
-1,Momondo,Cabo Verde,Flights,4.0562%
-1,Hotelscombined,Cabo Verde,Flights,6.3642%
-1,KAYAK,Cabo Verde,Hotel,7.4562%
-1,Hotelscombined,Cabo Verde,Hotel,7.8948%
-1,Momondo,Cabo Verde,Hotel,0.4386%
-1,KAYAK,Cabo Verde,Hotel Citywide,4.2600%
-1,Hotelscombined,Cabo Verde,Hotel Citywide,2.0749%
-1,Momondo,Cabo Verde,Hotel Citywide,0.5325%
-1,Hotelscombined,Cabo Verde,Vacations,16.6667%
-1,KAYAK,Cabo Verde,Vacations,8.3333%
-1,KAYAK,Cambodia,Flights,6.0778%
-1,Momondo,Cambodia,Flights,0.7874%
-1,Hotelscombined,Cambodia,Flights,6.7175%
-1,CheapFlights,Cambodia,Flights,0.4921%
-1,KAYAK,Cambodia,Hotel,9.2975%
-1,Hotelscombined,Cambodia,Hotel,9.8140%
-1,Momondo,Cambodia,Hotel,3.0992%
-1,KAYAK,Cambodia,Hotel Citywide,10.5444%
-1,Momondo,Cambodia,Hotel Citywide,2.2914%
-1,Hotelscombined,Cambodia,Hotel Citywide,3.7933%
-1,Hotelscombined,Cambodia,Vacations,25.0000%
-1,Hotelscombined,Cameroon,Flights,5.5649%
-1,KAYAK,Cameroon,Flights,0.2632%
-1,Momondo,Cameroon,Flights,0.2140%
-1,CheapFlights,Cameroon,Flights,0.2781%
-1,KAYAK,Cameroon,Hotel,4.7826%
-1,Hotelscombined,Cameroon,Hotel,3.6957%
-1,Momondo,Cameroon,Hotel,0.4348%
-1,KAYAK,Cameroon,Hotel Citywide,3.7440%
-1,Momondo,Cameroon,Hotel Citywide,1.0435%
-1,Hotelscombined,Cameroon,Hotel Citywide,2.3398%
-1,KAYAK,Cameroon,Vacations,7.1429%
-1,Hotelscombined,Cameroon,Vacations,7.1429%
-1,Momondo,Canada,Car Rentals,18.6932%
-1,KAYAK,Canada,Car Rentals,1.8182%
-1,KAYAK,Canada,Flights,6.6422%
-1,CheapFlights,Canada,Flights,2.4111%
-1,Momondo,Canada,Flights,3.9836%
-1,Hotelscombined,Canada,Flights,0.3844%
-1,KAYAK,Canada,Hotel,5.4631%
-1,Momondo,Canada,Hotel,1.1638%
-1,Hotelscombined,Canada,Hotel,2.9994%
-1,Swoodoo,Canada,Hotel,0.0007%
-1,KAYAK,Canada,Hotel Citywide,2.4556%
-1,Hotelscombined,Canada,Hotel Citywide,0.6237%
-1,Momondo,Canada,Hotel Citywide,0.5407%
-1,Swoodoo,Canada,Hotel Citywide,0.0004%
-1,KAYAK,Canada,Vacations,10.4730%
-1,Hotelscombined,Canada,Vacations,6.0135%
-1,KAYAK,Cayman Islands,Flights,4.6116%
-1,Hotelscombined,Cayman Islands,Flights,5.8252%
-1,Momondo,Cayman Islands,Flights,0.6675%
-1,CheapFlights,Cayman Islands,Flights,0.4854%
-1,KAYAK,Cayman Islands,Hotel,7.4468%
-1,Hotelscombined,Cayman Islands,Hotel,8.4346%
-1,Momondo,Cayman Islands,Hotel,1.1398%
-1,KAYAK,Cayman Islands,Hotel Citywide,10.5868%
-1,Momondo,Cayman Islands,Hotel Citywide,1.1662%
-1,Hotelscombined,Cayman Islands,Hotel Citywide,2.8972%
-1,CheapFlights,Cayman Islands,Hotel Citywide,0.0364%
-1,Hotelscombined,Cayman Islands,Vacations,18.7500%
-1,KAYAK,Central African Republic,Flights,0.6042%
-1,Hotelscombined,Central African Republic,Flights,4.0786%
-1,CheapFlights,Central African Republic,Flights,0.3021%
-1,Momondo,Central African Republic,Hotel,3.1250%
-1,KAYAK,Central African Republic,Hotel Citywide,4.4548%
-1,Momondo,Central African Republic,Hotel Citywide,2.5931%
-1,Hotelscombined,Central African Republic,Hotel Citywide,1.9282%
-1,KAYAK,Central African Republic,Vacations,25.0000%
-1,KAYAK,Chad,Flights,0.3121%
-1,Hotelscombined,Chad,Flights,6.1596%
-1,CheapFlights,Chad,Flights,0.0657%
-1,Momondo,Chad,Flights,0.0657%
-1,KAYAK,Chad,Hotel,3.3333%
-1,Hotelscombined,Chad,Hotel,5.0000%
-1,KAYAK,Chad,Hotel Citywide,3.4870%
-1,Momondo,Chad,Hotel Citywide,1.0480%
-1,Hotelscombined,Chad,Hotel Citywide,1.4482%
-1,Momondo,Chile,Car Rentals,23.8552%
-1,KAYAK,Chile,Car Rentals,1.5708%
-1,KAYAK,Chile,Flights,3.0686%
-1,Hotelscombined,Chile,Flights,6.6838%
-1,CheapFlights,Chile,Flights,2.4547%
-1,Momondo,Chile,Flights,1.2231%
-1,Hotelscombined,Chile,Hotel,8.9184%
-1,KAYAK,Chile,Hotel,7.0520%
-1,Momondo,Chile,Hotel,1.2721%
