"key","brand","country","vertical","cost_amt","click_cnt","avg_cpc_meas","search_cnt","sov_meas"
Momondo_Wallis and Futuna_Hotel Citywide,Momondo,Wallis and Futuna,Hotel Citywide,0.0299,4,0.007475,88,0.0454545454545454545
KAYAK_Wallis and Futuna_Hotel Citywide,KAYAK,Wallis and Futuna,Hotel Citywide,0.1991,11,0.0181,88,0.1250000000000000000
Hotelscombined_Wallis and Futuna_Hotel Citywide,Hotelscombined,Wallis and Futuna,Hotel Citywide,0.0022,2,0.0011,88,0.0227272727272727272
Momondo_Serbia_Hotel Citywide,Momondo,Serbia,Hotel Citywide,17.2968,1287,0.01343962703962704,36132,0.0356193955496512786
KAYAK_Serbia_Hotel Citywide,KAYAK,Serbia,Hotel Citywide,311.6338000000001,11075,0.02813849209932281,36132,0.3065150005535259603
Swoodoo_Serbia_Hotel Citywide,Swoodoo,Serbia,Hotel Citywide,0.6611000000000001,45,0.014691111111111115,36132,0.0012454334108269677
Hotelscombined_Serbia_Hotel Citywide,Hotelscombined,Serbia,Hotel Citywide,15.792800000000002,3475,0.004544690647482015,36132,0.0961751356138602900
Momondo_Barbados_Hotel Citywide,Momondo,Barbados,Hotel Citywide,1.3954,109,0.012801834862385321,3254,0.0334972341733251382
Swoodoo_Barbados_Hotel Citywide,Swoodoo,Barbados,Hotel Citywide,0.0171,1,0.0171,3254,0.0003073140749846342
Hotelscombined_Barbados_Hotel Citywide,Hotelscombined,Barbados,Hotel Citywide,2.1054000000000004,312,0.006748076923076924,3254,0.0958819913952059004
KAYAK_Barbados_Hotel Citywide,KAYAK,Barbados,Hotel Citywide,38.620099999999994,1300,0.029707769230769225,3254,0.3995082974800245851
CheapFlights_Barbados_Hotel Citywide,CheapFlights,Barbados,Hotel Citywide,0.006,1,0.006,3254,0.0003073140749846342
Momondo_Singapore_Hotel Citywide,Momondo,Singapore,Hotel Citywide,162.1856999999999,10648,0.01523156461307287,63698,0.1671638042010738170
Swoodoo_Singapore_Hotel Citywide,Swoodoo,Singapore,Hotel Citywide,0.205,14,0.014642857142857141,63698,0.0002197871204747401
KAYAK_Singapore_Hotel Citywide,KAYAK,Singapore,Hotel Citywide,152.1933000000002,18963,0.008025802879291262,63698,0.2977016546830355741
Hotelscombined_Singapore_Hotel Citywide,Hotelscombined,Singapore,Hotel Citywide,90.08490000000013,13974,0.006446607986260207,63698,0.2193789443938585198
KAYAK_Kenya_Hotel Citywide,KAYAK,Kenya,Hotel Citywide,197.2751,6173,0.03195773529888223,25998,0.2374413416416647434
Momondo_Kenya_Hotel Citywide,Momondo,Kenya,Hotel Citywide,14.7322,1155,0.012755151515151516,25998,0.0444264943457189014
Swoodoo_Kenya_Hotel Citywide,Swoodoo,Kenya,Hotel Citywide,0.07379999999999999,5,0.014759999999999999,25998,0.0001923224863451034
Hotelscombined_Kenya_Hotel Citywide,Hotelscombined,Kenya,Hotel Citywide,13.629100000000003,2564,0.0053155616224649,25998,0.0986229709977690591
Hotelscombined_Marshall Islands_Hotel Citywide,Hotelscombined,Marshall Islands,Hotel Citywide,0.0028,1,0.0028,29,0.0344827586206896551
KAYAK_Marshall Islands_Hotel Citywide,KAYAK,Marshall Islands,Hotel Citywide,0.40149999999999997,14,0.028678571428571425,29,0.4827586206896551724
Momondo_Marshall Islands_Hotel Citywide,Momondo,Marshall Islands,Hotel Citywide,0.0363,3,0.0121,29,0.1034482758620689655
Momondo_Lebanon_Hotel Citywide,Momondo,Lebanon,Hotel Citywide,9.755999999999998,690,0.014139130434782607,14653,0.0470893332423394526
Swoodoo_Lebanon_Hotel Citywide,Swoodoo,Lebanon,Hotel Citywide,0.0129,1,0.0129,14653,0.0000682454104961441
KAYAK_Lebanon_Hotel Citywide,KAYAK,Lebanon,Hotel Citywide,324.20830000000007,6245,0.051914859887910336,14653,0.4261925885484201187
Hotelscombined_Lebanon_Hotel Citywide,Hotelscombined,Lebanon,Hotel Citywide,14.429799999999998,1844,0.00782527114967462,14653,0.1258445369548897836
KAYAK_Kosovo_Hotel Citywide,KAYAK,Kosovo,Hotel Citywide,2.503,89,0.02812359550561798,297,0.2996632996632996632
Momondo_Kosovo_Hotel Citywide,Momondo,Kosovo,Hotel Citywide,0.16490000000000002,19,0.008678947368421053,297,0.0639730639730639730
Hotelscombined_Kosovo_Hotel Citywide,Hotelscombined,Kosovo,Hotel Citywide,0.14730000000000001,81,0.0018185185185185188,297,0.2727272727272727272
KAYAK_Portugal_Hotel Citywide,KAYAK,Portugal,Hotel Citywide,142.38479999999944,36142,0.003939593824359456,257103,0.1405740111939572856
Momondo_Portugal_Hotel Citywide,Momondo,Portugal,Hotel Citywide,1192.656100000004,56560,0.021086564710042503,257103,0.2199896539519181028
Swoodoo_Portugal_Hotel Citywide,Swoodoo,Portugal,Hotel Citywide,1.7904999999999998,123,0.014556910569105689,257103,0.0004784074864937398
Hotelscombined_Portugal_Hotel Citywide,Hotelscombined,Portugal,Hotel Citywide,329.036200000001,48629,0.00676625470398324,257103,0.1891420948024721609
Momondo_Pakistan_Hotel Citywide,Momondo,Pakistan,Hotel Citywide,63.78569999999999,4879,0.013073519163763064,67296,0.0725005943889681407
KAYAK_Pakistan_Hotel Citywide,KAYAK,Pakistan,Hotel Citywide,987.6902000000007,23747,0.041592209542258,67296,0.3528738706609605325
Hotelscombined_Pakistan_Hotel Citywide,Hotelscombined,Pakistan,Hotel Citywide,54.47669999999993,13029,0.004181188118811876,67296,0.1936073466476462196
KAYAK_Botswana_Hotel Citywide,KAYAK,Botswana,Hotel Citywide,30.893599999999996,977,0.03162088024564994,2827,0.3455960382030420940
Hotelscombined_Botswana_Hotel Citywide,Hotelscombined,Botswana,Hotel Citywide,1.6601999999999997,356,0.004663483146067415,2827,0.1259285461620091970
Momondo_Botswana_Hotel Citywide,Momondo,Botswana,Hotel Citywide,1.9653999999999998,176,0.011167045454545454,2827,0.0622568093385214007
KAYAK_Trinidad and Tobago_Hotel Citywide,KAYAK,Trinidad and Tobago,Hotel Citywide,61.70430000000001,2266,0.02723049426301854,5125,0.4421463414634146341
Momondo_Trinidad and Tobago_Hotel Citywide,Momondo,Trinidad and Tobago,Hotel Citywide,4.3,388,0.011082474226804123,5125,0.0757073170731707317
Hotelscombined_Trinidad and Tobago_Hotel Citywide,Hotelscombined,Trinidad and Tobago,Hotel Citywide,2.7300999999999997,501,0.005449301397205588,5125,0.0977560975609756097
CheapFlights_Trinidad and Tobago_Hotel Citywide,CheapFlights,Trinidad and Tobago,Hotel Citywide,0.0204,5,0.00408,5125,0.0009756097560975609
Momondo_Norfolk Island_Hotel Citywide,Momondo,Norfolk Island,Hotel Citywide,0.0349,2,0.01745,20,0.1000000000000000000
KAYAK_Norfolk Island_Hotel Citywide,KAYAK,Norfolk Island,Hotel Citywide,0.1882,6,0.03136666666666667,20,0.3000000000000000000
Hotelscombined_Norfolk Island_Hotel Citywide,Hotelscombined,Norfolk Island,Hotel Citywide,0.006,3,0.002,20,0.1500000000000000000
Momondo_Sri Lanka_Hotel Citywide,Momondo,Sri Lanka,Hotel Citywide,37.179300000000005,2662,0.013966679188580017,27030,0.0984831668516463189
KAYAK_Sri Lanka_Hotel Citywide,KAYAK,Sri Lanka,Hotel Citywide,480.4500000000001,12432,0.03864623552123553,27030,0.4599334073251942286
Hotelscombined_Sri Lanka_Hotel Citywide,Hotelscombined,Sri Lanka,Hotel Citywide,31.08429999999999,8409,0.003696551314068259,27030,0.3110987791342952275
KAYAK_Indonesia_Hotel Citywide,KAYAK,Indonesia,Hotel Citywide,16.6508,12076,0.0013788340510102683,43441,0.2779862342027117239
Swoodoo_Indonesia_Hotel Citywide,Swoodoo,Indonesia,Hotel Citywide,0.054599999999999996,3,0.018199999999999997,43441,0.0000690591837204484
Momondo_Indonesia_Hotel Citywide,Momondo,Indonesia,Hotel Citywide,124.03809999999999,6694,0.018529743053480728,43441,0.1540940586082272507
Hotelscombined_Indonesia_Hotel Citywide,Hotelscombined,Indonesia,Hotel Citywide,75.4967,7756,0.009733973697782363,43441,0.1785410096452659929
Hotelscombined_DR Congo_Hotel Citywide,Hotelscombined,DR Congo,Hotel Citywide,2.3932,778,0.003076092544987147,6117,0.1271865293444498937
KAYAK_DR Congo_Hotel Citywide,KAYAK,DR Congo,Hotel Citywide,47.145,1565,0.030124600638977636,6117,0.2558443681543240150
