"key","brand","country","vertical","cost_amt","click_cnt","avg_cpc_meas","search_cnt","sov_meas"
Hotelscombined_Malta_Hotel,Hotelscombined,Malta,Hotel,5.883400000000002,521,0.011292514395393477,1718,0.3032596041909196740
Momondo_Mauritius_Hotel,Momondo,Mauritius,Hotel,2.9250999999999996,70,0.04178714285714285,934,0.0749464668094218415
KAYAK_Mauritius_Hotel,KAYAK,Mauritius,Hotel,21.276999999999997,365,0.0582931506849315,934,0.3907922912205567451
Hotelscombined_Mauritius_Hotel,Hotelscombined,Mauritius,Hotel,4.395499999999999,280,0.015698214285714284,934,0.2997858672376873661
Swoodoo_Finland_Hotel,Swoodoo,Finland,Hotel,0.0174,2,0.0087,3763,0.0005314908317831517
KAYAK_Finland_Hotel,KAYAK,Finland,Hotel,1.3442,320,0.004200625,3763,0.0850385330853042785
Momondo_Finland_Hotel,Momondo,Finland,Hotel,31.240199999999984,194,0.1610319587628865,3763,0.0515546106829657188
Hotelscombined_Finland_Hotel,Hotelscombined,Finland,Hotel,43.7701,905,0.048364751381215466,3763,0.2404996013818761626
Hotelscombined_East Timor_Hotel,Hotelscombined,East Timor,Hotel,0.40590000000000004,7,0.05798571428571429,15,0.4666666666666666666
KAYAK_East Timor_Hotel,KAYAK,East Timor,Hotel,0.475,6,0.07916666666666666,15,0.4000000000000000000
Momondo_East Timor_Hotel,Momondo,East Timor,Hotel,0.10300000000000001,4,0.025750000000000002,15,0.2666666666666666666
KAYAK_Sudan_Hotel,KAYAK,Sudan,Hotel,0.0254,1,0.0254,4,0.2500000000000000000
Momondo_United Kingdom_Hotel,Momondo,United Kingdom,Hotel,677.3518000000008,10435,0.06491152850982279,257022,0.0405996373851265650
Hotelscombined_United Kingdom_Hotel,Hotelscombined,United Kingdom,Hotel,182.85349999999985,64963,0.0028147330018625963,257022,0.2527526826497342639
Swoodoo_United Kingdom_Hotel,Swoodoo,United Kingdom,Hotel,1.1366,86,0.013216279069767443,257022,0.0003346017072468504
KAYAK_United Kingdom_Hotel,KAYAK,United Kingdom,Hotel,2626.2797000000046,68371,0.03841218791592933,257022,0.2660122479787722451
Hotelscombined_Portugal_Hotel,Hotelscombined,Portugal,Hotel,133.5097,4292,0.031106640260950606,12814,0.3349461526455439363
Momondo_Portugal_Hotel,Momondo,Portugal,Hotel,44.635999999999996,667,0.06692053973013493,12814,0.0520524426408615576
Swoodoo_Portugal_Hotel,Swoodoo,Portugal,Hotel,0.006,1,0.006,12814,0.0000780396441392227
KAYAK_Portugal_Hotel,KAYAK,Portugal,Hotel,6.405499999999997,1540,0.004159415584415582,12814,0.1201810519744029967
Swoodoo_Netherlands_Hotel,Swoodoo,Netherlands,Hotel,0.36639999999999995,29,0.012634482758620688,22696,0.0012777581952767007
Momondo_Netherlands_Hotel,Momondo,Netherlands,Hotel,68.15920000000001,653,0.10437856049004596,22696,0.0287715897074374339
Hotelscombined_Netherlands_Hotel,Hotelscombined,Netherlands,Hotel,219.98479999999992,7501,0.029327396347153704,22696,0.3304987663024321466
KAYAK_Netherlands_Hotel,KAYAK,Netherlands,Hotel,16.522400000000008,2572,0.006423950233281496,22696,0.1133239337328163553
Momondo_Argentina_Hotel,Momondo,Argentina,Hotel,321.6568,6304,0.0510242385786802,26128,0.2412737293325168401
Swoodoo_Argentina_Hotel,Swoodoo,Argentina,Hotel,0.0315,3,0.0105,26128,0.0001148193508879363
KAYAK_Argentina_Hotel,KAYAK,Argentina,Hotel,29.76770000000002,3594,0.00828260990539789,26128,0.1375535823637477036
Hotelscombined_Argentina_Hotel,Hotelscombined,Argentina,Hotel,240.7034999999999,7026,0.03425896669513235,26128,0.2689069197795468462
Momondo_Sint Maarten_Hotel,Momondo,Sint Maarten,Hotel,0.7313,16,0.04570625,202,0.0792079207920792079
KAYAK_Sint Maarten_Hotel,KAYAK,Sint Maarten,Hotel,2.8489,71,0.04012535211267606,202,0.3514851485148514851
Hotelscombined_Sint Maarten_Hotel,Hotelscombined,Sint Maarten,Hotel,1.6542000000000001,71,0.023298591549295776,202,0.3514851485148514851
KAYAK_Philippines_Hotel,KAYAK,Philippines,Hotel,440.52300000000014,7592,0.0580246311907271,15339,0.4949475193950061933
Hotelscombined_Philippines_Hotel,Hotelscombined,Philippines,Hotel,170.5597,6047,0.028205672234165702,15339,0.3942238737857748223
Momondo_Philippines_Hotel,Momondo,Philippines,Hotel,114.63000000000007,3373,0.033984583456863345,15339,0.2198969945889562552
KAYAK_American Samoa_Hotel,KAYAK,American Samoa,Hotel,0.2431,1,0.2431,6,0.1666666666666666666
Momondo_Tajikistan_Hotel,Momondo,Tajikistan,Hotel,0.0634,2,0.0317,16,0.1250000000000000000
