device,brand,country,vertical,sov
-1,Momondo,Cayman Islands,Flights,2.7881%
-1,Hotelscombined,Cayman Islands,Flights,8.7361%
-1,KAYAK,Cayman Islands,Hotel,2.8409%
-1,Hotelscombined,Cayman Islands,Hotel,6.8892%
-1,Momondo,Cayman Islands,Hotel,0.2131%
-1,KAYAK,Cayman Islands,Hotel Citywide,10.9130%
-1,Momondo,Cayman Islands,Hotel Citywide,1.5692%
-1,Hotelscombined,Cayman Islands,Hotel Citywide,3.8338%
-1,CheapFlights,Cayman Islands,Hotel Citywide,0.0357%
-1,Hotelscombined,Cayman Islands,Vacations,3.1250%
-1,KAYAK,Central African Republic,Flights,15.6726%
-1,CheapFlights,Central African Republic,Flights,9.9619%
-1,Momondo,Central African Republic,Flights,5.9010%
-1,Hotelscombined,Central African Republic,Flights,3.1726%
-1,KAYAK,Central African Republic,Hotel Citywide,4.0486%
-1,Momondo,Central African Republic,Hotel Citywide,3.3401%
-1,Hotelscombined,Central African Republic,Hotel Citywide,2.6316%
-1,KAYAK,Central African Republic,Vacations,25.0000%
-1,KAYAK,Chad,Flights,14.7734%
-1,CheapFlights,Chad,Flights,11.4207%
-1,Momondo,Chad,Flights,3.8120%
-1,Hotelscombined,Chad,Flights,5.6338%
-1,KAYAK,Chad,Hotel,4.4643%
-1,Hotelscombined,Chad,Hotel,3.5714%
-1,KAYAK,Chad,Hotel Citywide,4.7191%
-1,Momondo,Chad,Hotel Citywide,1.0393%
-1,Hotelscombined,Chad,Hotel Citywide,1.6292%
-1,Hotelscombined,Chad,Vacations,16.6667%
-1,Momondo,Chile,Car Rentals,24.5413%
-1,KAYAK,Chile,Car Rentals,2.2936%
-1,KAYAK,Chile,Flights,4.4125%
-1,CheapFlights,Chile,Flights,5.0988%
-1,Momondo,Chile,Flights,2.9370%
-1,Hotelscombined,Chile,Flights,4.7701%
-1,Hotelscombined,Chile,Hotel,7.2705%
-1,KAYAK,Chile,Hotel,5.3331%
-1,Momondo,Chile,Hotel,0.6135%
-1,Momondo,Chile,Hotel Citywide,2.9930%
-1,Hotelscombined,Chile,Hotel Citywide,5.4507%
-1,KAYAK,Chile,Hotel Citywide,1.0004%
-1,Swoodoo,Chile,Hotel Citywide,0.0020%
-1,Hotelscombined,Chile,Vacations,11.9792%
-1,KAYAK,Chile,Vacations,0.7813%
-1,Momondo,China,Car Rentals,25.0000%
-1,Hotelscombined,China,Flights,10.4278%
-1,Hotelscombined,China,Hotel,3.4946%
-1,Hotelscombined,China,Hotel Citywide,3.7507%
-1,KAYAK,China,Hotel Citywide,0.0395%
-1,Momondo,China,Hotel Citywide,0.0198%
-1,Swoodoo,China,Hotel Citywide,0.0025%
-1,Hotelscombined,China,Vacations,10.0000%
-1,Momondo,Christmas Island,Hotel Citywide,8.3333%
-1,KAYAK,Christmas Island,Hotel Citywide,8.3333%
-1,KAYAK,Cocos [Keeling] Islands,Hotel Citywide,7.1429%
-1,Momondo,Cocos [Keeling] Islands,Hotel Citywide,3.5714%
-1,Hotelscombined,Cocos [Keeling] Islands,Hotel Citywide,7.1429%
-1,Momondo,Colombia,Car Rentals,23.9504%
-1,KAYAK,Colombia,Car Rentals,5.2481%
-1,KAYAK,Colombia,Flights,7.3733%
-1,CheapFlights,Colombia,Flights,7.3048%
-1,Momondo,Colombia,Flights,4.0621%
-1,Hotelscombined,Colombia,Flights,2.5945%
-1,Hotelscombined,Colombia,Hotel,7.5079%
-1,KAYAK,Colombia,Hotel,5.6654%
-1,Momondo,Colombia,Hotel,0.7038%
-1,KAYAK,Colombia,Hotel Citywide,7.6495%
-1,Momondo,Colombia,Hotel Citywide,2.3771%
-1,Hotelscombined,Colombia,Hotel Citywide,4.4251%
-1,Swoodoo,Colombia,Hotel Citywide,0.0018%
-1,Hotelscombined,Colombia,Vacations,14.1781%
-1,KAYAK,Colombia,Vacations,0.1370%
-1,KAYAK,Comoros,Flights,17.9171%
-1,CheapFlights,Comoros,Flights,15.1283%
-1,Momondo,Comoros,Flights,9.3287%
-1,Hotelscombined,Comoros,Flights,2.0484%
-1,KAYAK,Comoros,Hotel Citywide,7.1429%
-1,Momondo,Comoros,Hotel Citywide,1.2548%
-1,Hotelscombined,Comoros,Hotel Citywide,2.9923%
-1,Momondo,Congo Republic,Car Rentals,16.6667%
-1,KAYAK,Congo Republic,Car Rentals,8.3333%
-1,KAYAK,Congo Republic,Flights,15.0994%
-1,CheapFlights,Congo Republic,Flights,9.3950%
-1,Momondo,Congo Republic,Flights,5.6157%
-1,Hotelscombined,Congo Republic,Flights,4.5067%
-1,Momondo,Congo Republic,Hotel,3.9474%
-1,Hotelscombined,Congo Republic,Hotel,3.6184%
-1,KAYAK,Congo Republic,Hotel,4.2763%
-1,KAYAK,Congo Republic,Hotel Citywide,9.1493%
-1,Momondo,Congo Republic,Hotel Citywide,2.3007%
-1,Hotelscombined,Congo Republic,Hotel Citywide,3.1300%
-1,Hotelscombined,Congo Republic,Vacations,25.0000%
-1,KAYAK,Cook Islands,Flights,6.6667%
-1,Hotelscombined,Cook Islands,Flights,10.0000%
-1,Momondo,Cook Islands,Flights,1.6667%
-1,CheapFlights,Cook Islands,Flights,1.6667%
-1,KAYAK,Cook Islands,Hotel,6.2500%
-1,Hotelscombined,Cook Islands,Hotel,4.1667%
-1,Momondo,Cook Islands,Hotel,2.0833%
-1,KAYAK,Cook Islands,Hotel Citywide,12.5000%
-1,Momondo,Cook Islands,Hotel Citywide,2.2059%
-1,Hotelscombined,Cook Islands,Hotel Citywide,0.7353%
-1,Momondo,Costa Rica,Car Rentals,19.7304%
-1,KAYAK,Costa Rica,Car Rentals,19.6078%
-1,KAYAK,Costa Rica,Flights,10.1975%
-1,Momondo,Costa Rica,Flights,3.3335%
-1,CheapFlights,Costa Rica,Flights,6.5322%
-1,Hotelscombined,Costa Rica,Flights,4.3930%
-1,KAYAK,Costa Rica,Hotel,3.7072%
-1,Hotelscombined,Costa Rica,Hotel,5.9779%
-1,Momondo,Costa Rica,Hotel,0.4026%
-1,Hotelscombined,Costa Rica,Hotel Citywide,6.8622%
-1,KAYAK,Costa Rica,Hotel Citywide,5.2189%
-1,Momondo,Costa Rica,Hotel Citywide,2.2829%
-1,CheapFlights,Costa Rica,Hotel Citywide,0.0273%
-1,Swoodoo,Costa Rica,Hotel Citywide,0.0025%
-1,Hotelscombined,Costa Rica,Vacations,12.5000%
-1,Momondo,Croatia,Car Rentals,25.0000%
-1,KAYAK,Croatia,Car Rentals,19.4444%
-1,CheapFlights,Croatia,Flights,3.5277%
-1,Hotelscombined,Croatia,Flights,6.0325%
-1,KAYAK,Croatia,Flights,1.4213%
-1,Momondo,Croatia,Flights,1.5881%
-1,KAYAK,Croatia,Hotel,10.0000%
-1,Hotelscombined,Croatia,Hotel,5.0762%
-1,Momondo,Croatia,Hotel,0.4573%
-1,Swoodoo,Croatia,Hotel,0.0457%
-1,KAYAK,Croatia,Hotel Citywide,8.6799%
-1,Momondo,Croatia,Hotel Citywide,1.4201%
-1,Hotelscombined,Croatia,Hotel Citywide,1.6527%
-1,Swoodoo,Croatia,Hotel Citywide,0.0818%
-1,Hotelscombined,Croatia,Vacations,9.4017%
-1,KAYAK,Croatia,Vacations,0.8547%
-1,KAYAK,Cuba,Car Rentals,15.7609%
-1,Momondo,Cuba,Car Rentals,19.5652%
-1,CheapFlights,Cuba,Flights,10.8582%
-1,KAYAK,Cuba,Flights,8.5932%
-1,Hotelscombined,Cuba,Flights,4.3593%
-1,Momondo,Cuba,Flights,3.1537%
-1,KAYAK,Cuba,Hotel,5.5556%
-1,Hotelscombined,Cuba,Hotel,5.5556%
-1,KAYAK,Cuba,Hotel Citywide,2.8640%
-1,Hotelscombined,Cuba,Hotel Citywide,2.5161%
-1,Momondo,Cuba,Hotel Citywide,0.5370%
-1,CheapFlights,Cuba,Hotel Citywide,0.0584%
-1,Hotelscombined,Cuba,Vacations,12.5000%
-1,KAYAK,Curaçao,Car Rentals,25.0000%
-1,Momondo,Curaçao,Car Rentals,18.7500%
-1,KAYAK,Curaçao,Flights,10.3834%
-1,CheapFlights,Curaçao,Flights,7.1486%
-1,Momondo,Curaçao,Flights,3.9936%
-1,Hotelscombined,Curaçao,Flights,4.8722%
-1,KAYAK,Curaçao,Hotel,3.0405%
-1,Hotelscombined,Curaçao,Hotel,5.5502%
-1,Momondo,Curaçao,Hotel,0.5792%
-1,KAYAK,Curaçao,Hotel Citywide,10.1665%
-1,Momondo,Curaçao,Hotel Citywide,1.1593%
-1,Hotelscombined,Curaçao,Hotel Citywide,2.8686%
-1,Momondo,Cyprus,Car Rentals,25.0000%
-1,KAYAK,Cyprus,Car Rentals,11.6667%
-1,CheapFlights,Cyprus,Flights,5.4099%
-1,KAYAK,Cyprus,Flights,3.5122%
-1,Momondo,Cyprus,Flights,2.6502%
-1,Hotelscombined,Cyprus,Flights,5.7728%
-1,KAYAK,Cyprus,Hotel,7.2989%
-1,Hotelscombined,Cyprus,Hotel,2.3308%
-1,Momondo,Cyprus,Hotel,0.4395%
-1,Swoodoo,Cyprus,Hotel,0.0133%
-1,KAYAK,Cyprus,Hotel Citywide,7.1231%
-1,Momondo,Cyprus,Hotel Citywide,1.1909%
-1,Hotelscombined,Cyprus,Hotel Citywide,2.1285%
-1,Swoodoo,Cyprus,Hotel Citywide,0.0272%
-1,Hotelscombined,Cyprus,Vacations,10.5932%
-1,KAYAK,Cyprus,Vacations,0.4237%
-1,Momondo,Czechia,Car Rentals,25.0000%
-1,KAYAK,Czechia,Car Rentals,11.3636%
-1,Hotelscombined,Czechia,Flights,11.2174%
-1,CheapFlights,Czechia,Flights,1.3423%
-1,KAYAK,Czechia,Flights,0.5020%
-1,Momondo,Czechia,Flights,0.9068%
-1,Hotelscombined,Czechia,Hotel,7.8201%
-1,KAYAK,Czechia,Hotel,1.7730%
-1,Momondo,Czechia,Hotel,0.0653%
-1,KAYAK,Czechia,Hotel Citywide,7.4101%
-1,Hotelscombined,Czechia,Hotel Citywide,1.6171%
-1,Momondo,Czechia,Hotel Citywide,0.3816%
-1,Swoodoo,Czechia,Hotel Citywide,0.0196%
-1,Hotelscombined,Czechia,Vacations,11.1204%
-1,KAYAK,Czechia,Vacations,1.2542%
-1,Momondo,DR Congo,Car Rentals,21.8750%
-1,KAYAK,DR Congo,Car Rentals,20.3125%
-1,KAYAK,DR Congo,Flights,15.6465%
-1,CheapFlights,DR Congo,Flights,13.3980%
-1,Momondo,DR Congo,Flights,6.1477%
-1,Hotelscombined,DR Congo,Flights,5.1512%
-1,KAYAK,DR Congo,Hotel,7.4675%
-1,Hotelscombined,DR Congo,Hotel,7.6299%
-1,Momondo,DR Congo,Hotel,6.6558%
-1,KAYAK,DR Congo,Hotel Citywide,7.2797%
-1,Momondo,DR Congo,Hotel Citywide,3.2129%
-1,Hotelscombined,DR Congo,Hotel Citywide,4.4470%
-1,KAYAK,DR Congo,Vacations,10.7143%
-1,Hotelscombined,DR Congo,Vacations,3.5714%
-1,Momondo,Denmark,Car Rentals,23.9286%
-1,KAYAK,Denmark,Car Rentals,5.3571%
-1,Momondo,Denmark,Flights,13.9650%
-1,CheapFlights,Denmark,Flights,1.8086%
-1,KAYAK,Denmark,Flights,1.7572%
-1,Hotelscombined,Denmark,Flights,2.7048%
-1,Momondo,Denmark,Hotel,1.7105%
-1,Hotelscombined,Denmark,Hotel,6.4590%
-1,KAYAK,Denmark,Hotel,3.1619%
-1,Swoodoo,Denmark,Hotel,0.0045%
-1,Momondo,Denmark,Hotel Citywide,24.0000%
-1,KAYAK,Denmark,Hotel Citywide,8.2866%
-1,Hotelscombined,Denmark,Hotel Citywide,7.1882%
-1,Swoodoo,Denmark,Hotel Citywide,0.2292%
-1,Hotelscombined,Denmark,Vacations,10.8621%
-1,KAYAK,Denmark,Vacations,0.9483%
-1,Momondo,Djibouti,Car Rentals,25.0000%
-1,KAYAK,Djibouti,Flights,17.3373%
-1,CheapFlights,Djibouti,Flights,11.9822%
-1,Momondo,Djibouti,Flights,7.4556%
-1,Hotelscombined,Djibouti,Flights,3.7870%
-1,KAYAK,Djibouti,Hotel,6.0000%
-1,Hotelscombined,Djibouti,Hotel,5.0000%
-1,KAYAK,Djibouti,Hotel Citywide,8.6357%
-1,Momondo,Djibouti,Hotel Citywide,2.0935%
-1,Hotelscombined,Djibouti,Hotel Citywide,1.5178%
-1,KAYAK,Djibouti,Vacations,12.5000%
-1,KAYAK,Dominica,Flights,14.2344%
-1,Momondo,Dominica,Flights,3.2297%
-1,CheapFlights,Dominica,Flights,3.5885%
-1,Hotelscombined,Dominica,Flights,2.1531%
-1,Hotelscombined,Dominica,Hotel,6.4815%
-1,KAYAK,Dominica,Hotel,2.7778%
-1,Momondo,Dominica,Hotel,0.9259%
-1,KAYAK,Dominica,Hotel Citywide,10.7063%
-1,Momondo,Dominica,Hotel Citywide,1.3453%
-1,Hotelscombined,Dominica,Hotel Citywide,2.9148%
-1,CheapFlights,Dominica,Hotel Citywide,0.0561%
-1,Momondo,Dominican Republic,Car Rentals,18.2331%
-1,KAYAK,Dominican Republic,Car Rentals,18.6090%
-1,KAYAK,Dominican Republic,Flights,9.3679%
-1,CheapFlights,Dominican Republic,Flights,7.5343%
-1,Momondo,Dominican Republic,Flights,2.7941%
-1,Hotelscombined,Dominican Republic,Flights,5.9279%
-1,KAYAK,Dominican Republic,Hotel,2.0624%
-1,Hotelscombined,Dominican Republic,Hotel,3.6700%
-1,Momondo,Dominican Republic,Hotel,0.1137%
-1,KAYAK,Dominican Republic,Hotel Citywide,5.7343%
-1,Momondo,Dominican Republic,Hotel Citywide,2.2671%
-1,Hotelscombined,Dominican Republic,Hotel Citywide,4.7486%
-1,CheapFlights,Dominican Republic,Hotel Citywide,0.1075%
-1,Swoodoo,Dominican Republic,Hotel Citywide,0.0072%
-1,Hotelscombined,Dominican Republic,Vacations,7.7381%
-1,KAYAK,Dominican Republic,Vacations,1.1905%
-1,KAYAK,East Timor,Flights,6.3725%
-1,CheapFlights,East Timor,Flights,16.8301%
-1,Momondo,East Timor,Flights,7.1895%
-1,Hotelscombined,East Timor,Flights,2.1242%
-1,KAYAK,East Timor,Hotel,10.7143%
-1,Momondo,East Timor,Hotel,7.1429%
-1,Hotelscombined,East Timor,Hotel,9.5238%
-1,KAYAK,East Timor,Hotel Citywide,9.4059%
-1,Hotelscombined,East Timor,Hotel Citywide,5.1980%
-1,Momondo,East Timor,Hotel Citywide,2.9703%
-1,Momondo,Ecuador,Car Rentals,20.8920%
-1,KAYAK,Ecuador,Car Rentals,18.9358%
-1,KAYAK,Ecuador,Flights,12.6624%
-1,Momondo,Ecuador,Flights,4.8161%
-1,CheapFlights,Ecuador,Flights,8.9744%
-1,Hotelscombined,Ecuador,Flights,4.8441%
-1,KAYAK,Ecuador,Hotel,6.4022%
-1,Hotelscombined,Ecuador,Hotel,8.0636%
-1,Momondo,Ecuador,Hotel,0.6588%
-1,KAYAK,Ecuador,Hotel Citywide,5.6356%
-1,Hotelscombined,Ecuador,Hotel Citywide,7.6987%
-1,Momondo,Ecuador,Hotel Citywide,2.0926%
-1,Swoodoo,Ecuador,Hotel Citywide,0.0006%
-1,Hotelscombined,Ecuador,Vacations,14.0625%
-1,Momondo,Egypt,Car Rentals,21.8750%
-1,KAYAK,Egypt,Car Rentals,14.0625%
-1,KAYAK,Egypt,Flights,1.8900%
-1,Momondo,Egypt,Flights,0.7282%
-1,CheapFlights,Egypt,Flights,0.8423%
-1,Hotelscombined,Egypt,Flights,1.1171%
-1,KAYAK,Egypt,Hotel,5.6863%
-1,Hotelscombined,Egypt,Hotel,3.8807%
-1,Momondo,Egypt,Hotel,0.5300%
-1,Swoodoo,Egypt,Hotel,0.0090%
-1,KAYAK,Egypt,Hotel Citywide,4.9802%
-1,Hotelscombined,Egypt,Hotel Citywide,1.5759%
-1,Momondo,Egypt,Hotel Citywide,0.4656%
-1,Swoodoo,Egypt,Hotel Citywide,0.0058%
-1,KAYAK,Egypt,Vacations,1.8868%
-1,Hotelscombined,Egypt,Vacations,8.0189%
-1,KAYAK,El Salvador,Car Rentals,22.4265%
-1,Momondo,El Salvador,Car Rentals,20.5882%
-1,KAYAK,El Salvador,Flights,11.8048%
-1,CheapFlights,El Salvador,Flights,8.5947%
-1,Momondo,El Salvador,Flights,3.3217%
-1,Hotelscombined,El Salvador,Flights,3.9166%
-1,KAYAK,El Salvador,Hotel,4.2431%
-1,Hotelscombined,El Salvador,Hotel,7.1330%
-1,Momondo,El Salvador,Hotel,0.6651%
-1,KAYAK,El Salvador,Hotel Citywide,4.4897%
-1,Hotelscombined,El Salvador,Hotel Citywide,6.0513%
-1,Momondo,El Salvador,Hotel Citywide,1.8064%
-1,CheapFlights,El Salvador,Hotel Citywide,0.0446%
-1,Swoodoo,El Salvador,Hotel Citywide,0.0024%
-1,Hotelscombined,El Salvador,Vacations,7.6923%
-1,KAYAK,Equatorial Guinea,Flights,13.5000%
-1,CheapFlights,Equatorial Guinea,Flights,9.3571%
-1,Momondo,Equatorial Guinea,Flights,6.7143%
-1,Hotelscombined,Equatorial Guinea,Flights,3.6429%
-1,KAYAK,Equatorial Guinea,Hotel,7.1429%
-1,Hotelscombined,Equatorial Guinea,Hotel,5.3571%
-1,KAYAK,Equatorial Guinea,Hotel Citywide,6.7217%
-1,Momondo,Equatorial Guinea,Hotel Citywide,1.4151%
-1,Hotelscombined,Equatorial Guinea,Hotel Citywide,3.7146%
-1,KAYAK,Eritrea,Flights,12.5000%
-1,Momondo,Eritrea,Flights,12.5000%
-1,KAYAK,Eritrea,Hotel Citywide,4.4444%
-1,Momondo,Eritrea,Hotel Citywide,2.2222%
-1,Hotelscombined,Eritrea,Hotel Citywide,2.2222%
-1,Momondo,Estonia,Car Rentals,25.0000%
-1,KAYAK,Estonia,Car Rentals,12.5000%
-1,CheapFlights,Estonia,Flights,7.9128%
-1,KAYAK,Estonia,Flights,1.7938%
-1,Momondo,Estonia,Flights,2.0195%
-1,Hotelscombined,Estonia,Flights,6.0908%
-1,KAYAK,Estonia,Hotel,8.8843%
-1,Hotelscombined,Estonia,Hotel,5.3719%
-1,Momondo,Estonia,Hotel,0.5460%
-1,Swoodoo,Estonia,Hotel,0.0148%
-1,KAYAK,Estonia,Hotel Citywide,9.3814%
-1,Momondo,Estonia,Hotel Citywide,1.3123%
-1,Hotelscombined,Estonia,Hotel Citywide,2.4089%
-1,Swoodoo,Estonia,Hotel Citywide,0.0214%
-1,Hotelscombined,Estonia,Vacations,7.9710%
-1,KAYAK,Estonia,Vacations,0.7246%
-1,KAYAK,Eswatini,Flights,9.1991%
-1,CheapFlights,Eswatini,Flights,8.6580%
-1,Momondo,Eswatini,Flights,4.2208%
-1,Hotelscombined,Eswatini,Flights,5.8442%
-1,KAYAK,Eswatini,Hotel,5.4054%
-1,Hotelscombined,Eswatini,Hotel,4.0541%
-1,KAYAK,Eswatini,Hotel Citywide,6.0786%
-1,Momondo,Eswatini,Hotel Citywide,1.4339%
-1,Hotelscombined,Eswatini,Hotel Citywide,2.4002%
-1,KAYAK,Ethiopia,Flights,13.5727%
-1,CheapFlights,Ethiopia,Flights,8.2968%
-1,Momondo,Ethiopia,Flights,5.2102%
-1,Hotelscombined,Ethiopia,Flights,3.6778%
-1,KAYAK,Ethiopia,Hotel,2.7778%
-1,Hotelscombined,Ethiopia,Hotel,3.3951%
-1,KAYAK,Ethiopia,Hotel Citywide,7.9272%
-1,Momondo,Ethiopia,Hotel Citywide,1.9843%
-1,Hotelscombined,Ethiopia,Hotel Citywide,1.1132%
-1,KAYAK,Ethiopia,Vacations,8.3333%
-1,KAYAK,Falkland Islands,Flights,13.7931%
-1,Momondo,Falkland Islands,Flights,5.1724%
-1,CheapFlights,Falkland Islands,Flights,4.3103%
-1,Hotelscombined,Falkland Islands,Flights,5.1724%
-1,Hotelscombined,Falkland Islands,Hotel Citywide,2.2059%
-1,Momondo,Falkland Islands,Hotel Citywide,1.4706%
-1,KAYAK,Falkland Islands,Hotel Citywide,1.4706%
-1,Hotelscombined,Falkland Islands,Vacations,8.3333%
-1,KAYAK,Faroe Islands,Flights,0.9184%
-1,Hotelscombined,Faroe Islands,Flights,7.3469%
-1,CheapFlights,Faroe Islands,Flights,2.4490%
-1,Momondo,Faroe Islands,Flights,1.6327%
-1,KAYAK,Faroe Islands,Hotel,10.4839%
-1,Momondo,Faroe Islands,Hotel,1.0369%
-1,Hotelscombined,Faroe Islands,Hotel,4.0323%
-1,Swoodoo,Faroe Islands,Hotel,0.1152%
-1,KAYAK,Faroe Islands,Hotel Citywide,9.7242%
-1,Momondo,Faroe Islands,Hotel Citywide,1.4514%
-1,Hotelscombined,Faroe Islands,Hotel Citywide,2.0682%
-1,KAYAK,Federated States of Micronesia,Flights,23.2143%
-1,CheapFlights,Federated States of Micronesia,Flights,1.7857%
-1,KAYAK,Federated States of Micronesia,Hotel Citywide,7.3333%
-1,Hotelscombined,Federated States of Micronesia,Hotel Citywide,3.6667%
-1,Momondo,Federated States of Micronesia,Hotel Citywide,0.6667%
-1,KAYAK,Fiji,Flights,15.5488%
-1,Momondo,Fiji,Flights,3.8872%
-1,CheapFlights,Fiji,Flights,3.3537%
-1,Hotelscombined,Fiji,Flights,3.6585%
-1,KAYAK,Fiji,Hotel,1.5859%
-1,Hotelscombined,Fiji,Hotel,1.8454%
-1,Momondo,Fiji,Hotel,0.2884%
-1,KAYAK,Fiji,Hotel Citywide,10.9718%
-1,Momondo,Fiji,Hotel Citywide,2.2676%
-1,Hotelscombined,Fiji,Hotel Citywide,3.0986%
-1,Momondo,Finland,Car Rentals,25.0000%
-1,KAYAK,Finland,Car Rentals,2.7778%
-1,Momondo,Finland,Flights,15.2970%
-1,CheapFlights,Finland,Flights,6.6865%
-1,KAYAK,Finland,Flights,3.7853%
-1,Hotelscombined,Finland,Flights,3.4521%
-1,Hotelscombined,Finland,Hotel,6.0958%
-1,Momondo,Finland,Hotel,0.8091%
-1,KAYAK,Finland,Hotel,2.8830%
-1,Momondo,Finland,Hotel Citywide,7.1523%
-1,KAYAK,Finland,Hotel Citywide,1.6202%
-1,Hotelscombined,Finland,Hotel Citywide,2.8882%
-1,Swoodoo,Finland,Hotel Citywide,0.0369%
-1,Hotelscombined,Finland,Vacations,9.6847%
-1,KAYAK,Finland,Vacations,1.3514%
-1,KAYAK,France,Car Rentals,19.2754%
-1,Momondo,France,Car Rentals,21.3104%
-1,KAYAK,France,Flights,8.3522%
-1,Momondo,France,Flights,4.0463%
-1,CheapFlights,France,Flights,1.2891%
-1,Hotelscombined,France,Flights,1.1227%
-1,Swoodoo,France,Flights,0.0000%
-1,KAYAK,France,Hotel,5.6958%
-1,Momondo,France,Hotel,0.3769%
-1,Hotelscombined,France,Hotel,2.7162%
-1,Swoodoo,France,Hotel,0.0065%
-1,KAYAK,France,Hotel Citywide,11.6457%
-1,Momondo,France,Hotel Citywide,1.9517%
-1,Hotelscombined,France,Hotel Citywide,0.3920%
-1,Swoodoo,France,Hotel Citywide,0.0079%
-1,KAYAK,France,Vacations,18.6511%
-1,Hotelscombined,France,Vacations,0.7111%
-1,Momondo,French Guiana,Car Rentals,21.4286%
-1,KAYAK,French Guiana,Car Rentals,22.2222%
-1,KAYAK,French Guiana,Flights,11.4649%
-1,CheapFlights,French Guiana,Flights,7.1832%
-1,Momondo,French Guiana,Flights,5.2227%
-1,Hotelscombined,French Guiana,Flights,4.3758%
-1,KAYAK,French Guiana,Hotel,5.2381%
-1,Hotelscombined,French Guiana,Hotel,2.6190%
-1,KAYAK,French Guiana,Hotel Citywide,5.8395%
-1,Momondo,French Guiana,Hotel Citywide,1.8862%
-1,Hotelscombined,French Guiana,Hotel Citywide,2.2481%
-1,KAYAK,French Guiana,Vacations,15.9091%
-1,Hotelscombined,French Guiana,Vacations,0.5682%
-1,Momondo,French Polynesia,Car Rentals,21.2500%
-1,KAYAK,French Polynesia,Car Rentals,14.0000%
-1,KAYAK,French Polynesia,Flights,13.1939%
-1,CheapFlights,French Polynesia,Flights,3.3095%
-1,Momondo,French Polynesia,Flights,4.3268%
-1,Hotelscombined,French Polynesia,Flights,4.4022%
-1,KAYAK,French Polynesia,Hotel,1.8352%
-1,Hotelscombined,French Polynesia,Hotel,1.2465%
-1,Momondo,French Polynesia,Hotel,0.2770%
-1,KAYAK,French Polynesia,Hotel Citywide,4.8394%
-1,Momondo,French Polynesia,Hotel Citywide,1.3440%
-1,Hotelscombined,French Polynesia,Hotel Citywide,1.9973%
-1,Hotelscombined,French Polynesia,Vacations,2.2727%
-1,KAYAK,Gabon,Car Rentals,21.4286%
-1,Momondo,Gabon,Car Rentals,17.8571%
-1,KAYAK,Gabon,Flights,15.4678%
-1,CheapFlights,Gabon,Flights,9.6145%
-1,Momondo,Gabon,Flights,5.8298%
-1,Hotelscombined,Gabon,Flights,4.5663%
-1,KAYAK,Gabon,Hotel,5.2817%
-1,Momondo,Gabon,Hotel,0.3521%
-1,Hotelscombined,Gabon,Hotel,2.4648%
-1,KAYAK,Gabon,Hotel Citywide,5.8032%
-1,Momondo,Gabon,Hotel Citywide,1.7359%
-1,Hotelscombined,Gabon,Hotel Citywide,1.2100%
-1,KAYAK,Gabon,Vacations,20.0000%
-1,Momondo,Gambia,Car Rentals,25.0000%
-1,KAYAK,Gambia,Car Rentals,25.0000%
-1,KAYAK,Gambia,Flights,10.6223%
-1,CheapFlights,Gambia,Flights,8.7625%
-1,Momondo,Gambia,Flights,6.7954%
-1,Hotelscombined,Gambia,Flights,7.9399%
-1,KAYAK,Gambia,Hotel,4.4118%
-1,Hotelscombined,Gambia,Hotel,4.4118%
-1,KAYAK,Gambia,Hotel Citywide,4.8077%
-1,Momondo,Gambia,Hotel Citywide,1.3462%
-1,Hotelscombined,Gambia,Hotel Citywide,1.7949%
-1,Swoodoo,Gambia,Hotel Citywide,0.0321%
-1,Momondo,Georgia,Car Rentals,20.8333%
-1,KAYAK,Georgia,Car Rentals,4.1667%
-1,KAYAK,Georgia,Flights,6.9913%
-1,CheapFlights,Georgia,Flights,5.8944%
-1,Momondo,Georgia,Flights,2.7664%
-1,Hotelscombined,Georgia,Flights,10.6859%
-1,KAYAK,Georgia,Hotel,7.7063%
-1,Momondo,Georgia,Hotel,0.7282%
-1,Hotelscombined,Georgia,Hotel,4.6723%
-1,KAYAK,Georgia,Hotel Citywide,13.5784%
-1,Momondo,Georgia,Hotel Citywide,2.2104%
-1,Hotelscombined,Georgia,Hotel Citywide,2.5927%
-1,Swoodoo,Georgia,Hotel Citywide,0.0185%
-1,Hotelscombined,Georgia,Vacations,8.9286%
-1,KAYAK,Georgia,Vacations,4.4643%
-1,Momondo,Germany,Car Rentals,20.1883%
-1,KAYAK,Germany,Car Rentals,16.6863%
-1,Swoodoo,Germany,Flights,6.1100%
-1,Momondo,Germany,Flights,7.4707%
-1,KAYAK,Germany,Flights,7.9196%
-1,Hotelscombined,Germany,Flights,3.4495%
-1,CheapFlights,Germany,Flights,0.6594%
-1,Swoodoo,Germany,Hotel,6.7488%
-1,Hotelscombined,Germany,Hotel,2.0196%
-1,Momondo,Germany,Hotel,0.3978%
-1,KAYAK,Germany,Hotel,0.2904%
-1,Momondo,Germany,Hotel Citywide,4.6442%
-1,Swoodoo,Germany,Hotel Citywide,3.2350%
-1,KAYAK,Germany,Hotel Citywide,2.2099%
-1,Hotelscombined,Germany,Hotel Citywide,0.9447%
-1,KAYAK,Germany,Vacations,17.2430%
-1,Hotelscombined,Germany,Vacations,2.8062%
-1,KAYAK,Ghana,Car Rentals,25.0000%
-1,Momondo,Ghana,Car Rentals,25.0000%
-1,KAYAK,Ghana,Flights,8.9309%
-1,CheapFlights,Ghana,Flights,7.5340%
-1,Momondo,Ghana,Flights,4.4375%
